first_name,last_name,birthday,gender,state,bioguide_id,opensecrets_id,party,image,title,url,address,phone,contact_form,twitter,facebook,facebook_id
Peter,Roskam,9/13/1961,M,IL,R000580,N00004719,Republican,https://drive.google.com/uc?id=0B9oZ9Poh4Y5NZjNvYU5hS2FpLVU,rep,http://roskam.house.gov,227 Cannon HOB; Washington DC 20515-1306,202-225-4561,http://www.house.gov/writerep,PeterRoskam,RepRoskam,118777661469195
David,Roe,7/21/1945,M,TN,R000582,N00028463,Republican,https://drive.google.com/uc?id=0B9oZ9Poh4Y5NckpFVllYRjJJS1U,rep,http://roe.house.gov,407 Cannon HOB; Washington DC 20515-4201,202-225-6356,http://roe.house.gov/contact,DrPhilRoe,DrPhilRoe,130725126985966
Thomas,Rooney,11/21/1970,M,FL,R000583,N00029018,Republican,https://drive.google.com/uc?id=0B9oZ9Poh4Y5NVXlmNVJ0NXhyNEE,rep,http://rooney.house.gov,221 Cannon HOB; Washington DC 20515-0917,202-225-5792,https://forms.house.gov/rooney/webforms/issue_subscribe.html,TomRooney,reptomrooney,117697790448
James,Risch,5/3/1943,M,ID,R000584,N00029441,Republican,https://drive.google.com/uc?id=0B9oZ9Poh4Y5NRVM0ZzJ1b0pvM28,sen,http://www.risch.senate.gov,483 Russell Senate Office Building Washington DC 20510,202-224-2752,http://www.risch.senate.gov/public/index.cfm?p=Email,SenatorRisch,no facebook,no facebook
Tom,Reed,11/18/1971,M,NY,R000585,N00030949,Republican,https://drive.google.com/uc?id=0B9oZ9Poh4Y5NWHIwdFpoakJoQVU,rep,http://reed.house.gov,1504 Longworth HOB; Washington DC 20515-3223,202-225-3161,http://reed.house.gov/contact-me/email-me,RepTomReed,RepTomReed,102449199835273
James,Renacci,12/3/1958,M,OH,R000586,N00031127,Republican,https://drive.google.com/uc?id=0B9oZ9Poh4Y5NdklJaTZQZHJWeUk,rep,http://renacci.house.gov,130 Cannon HOB; Washington DC 20515-3516,202-225-3876,http://renacci.house.gov/contact-me/,RepJimRenacci,repjimrenacci,187639524595278
Reid,Ribble,4/5/1956,M,WI,R000587,N00030968,Republican,https://drive.google.com/uc?id=0B9oZ9Poh4Y5NcWlRQkZiZmg5cmM,rep,http://ribble.house.gov,1513 Longworth HOB; Washington DC 20515-4908,202-225-5665,http://ribble.house.gov/contact-me/email-me,RepRibble,CongressmanReidRibble,157169920997203
Cedric,Richmond,9/13/1973,M,LA,R000588,N00030184,Democrat,https://drive.google.com/uc?id=0B9oZ9Poh4Y5Nb0ZQMHNUSFJJOEE,rep,http://richmond.house.gov,240 Cannon HOB; Washington DC 20515-1802,202-225-6636,http://richmond.house.gov/contact-me/email-me,RepRichmond,RepRichmond,197737020257085
E.,Rigell,5/28/1960,M,VA,R000589,N00030962,Republican,https://drive.google.com/uc?id=0B9oZ9Poh4Y5NS1JEX2Rib09LcEU,rep,http://rigell.house.gov,418 Cannon HOB; Washington DC 20515-4602,202-225-4215,http://rigell.house.gov/contact/,RepScottRigell,RepScottRigell,167851429918010
Martha,Roby,7/27/1976,F,AL,R000591,N00030768,Republican,https://drive.google.com/uc?id=0B9oZ9Poh4Y5NWXRTdUpkSHVEeDg,rep,http://roby.house.gov,428 Cannon HOB; Washington DC 20515-0102,202-225-2901,http://roby.house.gov/contact-me,RepMarthaRoby,Representative.Martha.Roby,174519582574426
Todd,Rokita,2/9/1970,M,IN,R000592,N00031741,Republican,https://drive.google.com/uc?id=0B9oZ9Poh4Y5NeDI5aHFDTUNRRXM,rep,http://rokita.house.gov,236 Cannon HOB; Washington DC 20515-1404,202-225-5037,http://rokita.house.gov/contact-me/email-me,ToddRokita,RepToddRokita,183180288372896
Dennis,Ross,10/18/1959,M,FL,R000593,N00030645,Republican,https://drive.google.com/uc?id=0B9oZ9Poh4Y5NVnBHNDBOUnBTWVU,rep,http://dennisross.house.gov,229 Cannon HOB; Washington DC 20515-0915,202-225-1252,http://dennisross.house.gov/contact/,RepDennisRoss,dennis.ross.376,469477579757018
Jon,Runyan,11/27/1973,M,NJ,R000594,N00031988,Republican,https://drive.google.com/uc?id=0B9oZ9Poh4Y5NVkc5aWEybWJiV2M,rep,http://runyan.house.gov,1239 Longworth HOB; Washington DC 20515-3003,202-225-4765,http://runyan.house.gov/contact-me/email-me,RepJonRunyan,congressmanjonrunyan,177208315676754
Marco,Rubio,5/28/1971,M,FL,R000595,N00030612,Republican,https://drive.google.com/uc?id=0B9oZ9Poh4Y5NTmc0S19MVnpPbFk,sen,http://www.rubio.senate.gov,284 Russell Senate Office Building Washington DC 20510,202-224-3041,http://www.rubio.senate.gov/public/index.cfm/contact,SenRubioPress,SenatorMarcoRubio,178910518800987
Tom,Rice,8/4/1957,M,SC,R000597,N00033832,Republican,https://drive.google.com/uc?id=0B9oZ9Poh4Y5NODJRQ1k3ZHdaOEk,rep,http://rice.house.gov,325 Cannon HOB; Washington DC 20515-4007,202-225-9895,http://rice.house.gov/contact/email-me,RepTomRice,reptomrice,403403083083104
Keith,Rothfus,4/25/1962,M,PA,R000598,N00031253,Republican,https://drive.google.com/uc?id=0B9oZ9Poh4Y5NWVhnSVI5UXEwLVE,rep,http://rothfus.house.gov,503 Cannon HOB; Washington DC 20515-3812,202-225-2065,http://rothfus.house.gov/contact/email-me,KeithRothfus,keithrothfus,133803223451004
Raul,Ruiz,8/25/1972,M,CA,R000599,N00033510,Democrat,https://drive.google.com/uc?id=0B9oZ9Poh4Y5NYXI5RW5QT1IyWG8,rep,http://ruiz.house.gov,1319 Longworth HOB; Washington DC 20515-0536,202-225-5330,http://ruiz.house.gov/contact/email-me,CongressmanRuiz,CongressmanRaulRuizMD,245244468941114
Matt,Salmon,1/21/1958,M,AZ,S000018,N00006446,Republican,https://drive.google.com/uc?id=0B9oZ9Poh4Y5NR1A1NjByM3hhOFU,rep,http://salmon.house.gov,2349 Rayburn HOB; Washington DC 20515-0305,202-225-2635,http://salmon.house.gov/contact/email-me,RepMattSalmon,RepMattSalmon,149561218527414
Loretta,Sanchez,1/7/1960,F,CA,S000030,N00008274,Democrat,https://drive.google.com/uc?id=0B9oZ9Poh4Y5NZEVzaGlWZzVUc0U,rep,http://lorettasanchez.house.gov,1114 Longworth HOB; Washington DC 20515-0546,202-225-2965,http://www.lorettasanchez.house.gov/index.php?option=com_content&amp;task=view&amp;id=218&amp;Itemid=17,LorettaSanchez,LorettaSanchez,90966961167
Bernard,Sanders,9/8/1941,M,VT,S000033,N00000528,Independent,https://drive.google.com/uc?id=0B9oZ9Poh4Y5NTTdNdW9Dam84NlU,sen,http://www.sanders.senate.gov,332 Dirksen Senate Office Building Washington DC 20510,202-224-5141,http://www.sanders.senate.gov/contact/,SenSanders,senatorsanders,9124187907
Marshall,Sanford,5/28/1960,M,SC,S000051,N00002424,Republican,https://drive.google.com/uc?id=0B9oZ9Poh4Y5NR0d1ZThyMmEzdEE,rep,http://sanford.house.gov,322 Cannon HOB; Washington DC 20515-4001,202-225-3176,https://sanford.house.gov/contact/email-me,RepSanfordSC,RepSanfordSC,118387985037658
Charles,Schumer,11/23/1950,M,NY,S000148,N00001093,Democrat,https://drive.google.com/uc?id=0B9oZ9Poh4Y5NMGJfdTlNZEJKVm8,sen,http://www.schumer.senate.gov,322 Hart Senate Office Building Washington DC 20510,202-224-6542,http://www.schumer.senate.gov/Contact/contact_chuck.cfm,ChuckSchumer,chuckschumer,15771239406
Robert,Scott,4/30/1947,M,VA,S000185,N00002147,Democrat,https://drive.google.com/uc?id=0B9oZ9Poh4Y5NSW96SzZqWXZTMUE,rep,http://www.bobbyscott.house.gov,1201 Longworth HOB; Washington DC 20515-4603,202-225-8351,http://www.house.gov/writerep,RepBobbyScott,CongressmanBobbyScott,123839200978190
F.,Sensenbrenner,6/14/1943,M,WI,S000244,N00004291,Republican,https://drive.google.com/uc?id=0B9oZ9Poh4Y5NSkZhZTVXaWtYNVk,rep,http://sensenbrenner.house.gov,2449 Rayburn HOB; Washington DC 20515-4905,202-225-5101,http://sensenbrenner.house.gov/contact/email.htm,JimPressOffice,RepSensenbrenner,no facebook
José,Serrano,10/24/1943,M,NY,S000248,N00001813,Democrat,https://drive.google.com/uc?id=0B9oZ9Poh4Y5NRHNYbjAzSVR5WHM,rep,http://serrano.house.gov,2227 Rayburn HOB; Washington DC 20515-3215,202-225-4361,http://serrano.house.gov/contact-me/email-me,RepJoseSerrano,RepJoseSerrano,273446508512
Pete,Sessions,3/22/1955,M,TX,S000250,N00005681,Republican,https://drive.google.com/uc?id=0B9oZ9Poh4Y5NRjhTbEZyQUc4TFk,rep,http://sessions.house.gov,2233 Rayburn HOB; Washington DC 20515-4332,202-225-2231,http://sessions.house.gov/index.cfm/contact,PeteSessions,petesessions,367963843082
Richard,Shelby,5/6/1934,M,AL,S000320,N00009920,Republican,https://drive.google.com/uc?id=0B9oZ9Poh4Y5NWHVjRkhRdE5HbDA,sen,http://www.shelby.senate.gov,304 Russell Senate Office Building Washington DC 20510,202-224-5744,http://www.shelby.senate.gov/public/index.cfm/emailsenatorshelby,SenShelby,RichardShelby,50850514797
Brad,Sherman,10/24/1954,M,CA,S000344,N00006897,Democrat,https://drive.google.com/uc?id=0B9oZ9Poh4Y5NZUY4ZmtULVRYclk,rep,http://bradsherman.house.gov,2242 Rayburn HOB; Washington DC 20515-0530,202-225-5911,http://www.house.gov/sherman/contact/,BradSherman,63158229861,63158229861
John,Shimkus,2/21/1958,M,IL,S000364,N00004961,Republican,https://drive.google.com/uc?id=0B9oZ9Poh4Y5NMUJNVnpmcTBEaDg,rep,http://shimkus.house.gov,2452 Rayburn HOB; Washington DC 20515-1315,202-225-5271,http://shimkus.house.gov/contact/email-me,RepShimkus,repshimkus,123916254317516
Louise,Slaughter,8/14/1929,F,NY,S000480,N00001311,Democrat,https://drive.google.com/uc?id=0B9oZ9Poh4Y5NT1k1RmRLN3d6RUk,rep,http://www.louise.house.gov,2469 Rayburn HOB; Washington DC 20515-3225,202-225-3615,https://forms.house.gov/slaughter/webforms/zip_auth.shtm,LouiseSlaughter,RepLouiseSlaughter,82424647700
Adam,Smith,6/15/1965,M,WA,S000510,N00007833,Democrat,https://drive.google.com/uc?id=0B9oZ9Poh4Y5NTjhYQ3lFMmp5cGc,rep,http://adamsmith.house.gov,2264 Rayburn HOB; Washington DC 20515-4709,202-225-8901,http://adamsmith.house.gov/Contact/,RepAdamSmith,RepAdamSmith,288586617834523
Christopher,Smith,3/4/1953,M,NJ,S000522,N00009816,Republican,https://drive.google.com/uc?id=0B9oZ9Poh4Y5Nb2FtZWg4LWx6dDQ,rep,http://chrissmith.house.gov,2373 Rayburn HOB; Washington DC 20515-3004,202-225-3765,http://chrissmith.house.gov/contact/zipauth.htm,RepChrisSmith,RepChrisSmith,371621772908416
Lamar,Smith,11/19/1947,M,TX,S000583,N00001811,Republican,https://drive.google.com/uc?id=0B9oZ9Poh4Y5NNXJKWEVKLURpTFU,rep,http://lamarsmith.house.gov,2409 Rayburn HOB; Washington DC 20515-4321,202-225-4236,http://lamarsmith.house.gov/contact.aspx?section=Mail,LamarSmithTX21,LamarSmithTX21,107736785195
Debbie,Stabenow,4/29/1950,F,MI,S000770,N00004118,Democrat,https://drive.google.com/uc?id=0B9oZ9Poh4Y5Nd1JrdFZyd2JnVnM,sen,http://www.stabenow.senate.gov,133 Hart Senate Office Building Washington DC 20510,202-224-4822,http://www.stabenow.senate.gov/?p=contact,StabenowPress,no facebook,no facebook
Steve,Stockman,11/14/1956,M,TX,S000937,N00005918,Republican,https://drive.google.com/uc?id=0B9oZ9Poh4Y5NR0tMQ2NFNmI1Tm8,rep,http://stockman.house.gov,326 Cannon HOB; Washington DC 20515-4336,202-225-1555,http://stockman.house.gov/contact/email-me,SteveWorks4You,CongressmanStockman,316293171806077
Jefferson,Sessions,12/24/1946,M,AL,S001141,N00003062,Republican,https://drive.google.com/uc?id=0B9oZ9Poh4Y5NTVhRdV9nM0VtZmM,sen,http://www.sessions.senate.gov,326 Russell Senate Office Building Washington DC 20510,202-224-4124,http://www.sessions.senate.gov/public/index.cfm?FuseAction=ConstituentServices.ContactMe,SenatorSessions,jeffsessions,23444159584
Janice,Schakowsky,5/26/1944,F,IL,S001145,N00004724,Democrat,https://drive.google.com/uc?id=0B9oZ9Poh4Y5NM1hDb0NCLVkwdkE,rep,http://schakowsky.house.gov,2367 Rayburn HOB; Washington DC 20515-1309,202-225-2111,https://forms.house.gov/schakowsky/webforms/issue_subscribe.htm,JanSchakowsky,janschakowsky,160143957118
Michael,Simpson,9/8/1950,M,ID,S001148,N00006263,Republican,https://drive.google.com/uc?id=0B9oZ9Poh4Y5NVDNpbktVWmUyd0k,rep,http://simpson.house.gov,2312 Rayburn HOB; Washington DC 20515-1202,202-225-5531,http://simpson.house.gov/contact,CongMikeSimpson,96007744606,96007744606
Adam,Schiff,6/22/1960,M,CA,S001150,N00009585,Democrat,https://drive.google.com/uc?id=0B9oZ9Poh4Y5NbWh5aUpDWTBMZEE,rep,http://schiff.house.gov,2411 Rayburn HOB; Washington DC 20515-0528,202-225-4176,http://schiff.house.gov/contact-me/,RepAdamSchiff,RepAdamSchiff,9086721830
Bill,Shuster,1/10/1961,M,PA,S001154,N00013770,Republican,https://drive.google.com/uc?id=0B9oZ9Poh4Y5NSTRncTRic1FERzQ,rep,http://shuster.house.gov,2209 Rayburn HOB; Washington DC 20515-3809,202-225-2431,http://shuster.house.gov/index.cfm?sectionid=58,RepBillShuster,Rep.Shuster,54386677806
Linda,Sánchez,1/28/1969,F,CA,S001156,N00024870,Democrat,https://drive.google.com/uc?id=0B9oZ9Poh4Y5NRU1iY0hLSXN3cDg,rep,http://lindasanchez.house.gov,2423 Rayburn HOB; Washington DC 20515-0538,202-225-6676,http://www.house.gov/writerep,RepLindaSanchez,CongresswomanLindaSanchez,110685735673141
David,Scott,6/27/1945,M,GA,S001157,N00024871,Democrat,https://drive.google.com/uc?id=0B9oZ9Poh4Y5NTEY4MmpLajFDZVE,rep,http://davidscott.house.gov,225 Cannon HOB; Washington DC 20515-1013,202-225-2939,http://www.house.gov/writerep,RepDavidScott,113303673339,113303673339
Allyson,Schwartz,10/3/1948,F,PA,S001162,N00001579,Democrat,https://drive.google.com/uc?id=0B9oZ9Poh4Y5NVk12aXhkYTg3Q00,rep,http://schwartz.house.gov,1227 Longworth HOB; Washington DC 20515-3813,202-225-6111,http://schwartz.house.gov/serving-you/email-me,no twitter,RepAllysonSchwartz,244000962363116
Albio,Sires,1/26/1951,M,NJ,S001165,N00027523,Democrat,https://drive.google.com/uc?id=0B9oZ9Poh4Y5NNjIzYlpvWFd6aXM,rep,http://sires.house.gov,2342 Rayburn HOB; Washington DC 20515-3008,202-225-7919,https://sires.house.gov/contact-me/email-me,Rep_Albio_Sires,81058818750,81058818750
John,Sarbanes,5/22/1962,M,MD,S001168,N00027751,Democrat,https://drive.google.com/uc?id=0B9oZ9Poh4Y5NUFZoN2JZbXhBMDA,rep,http://sarbanes.house.gov,2444 Rayburn HOB; Washington DC 20515-2003,202-225-4016,http://sarbanes.house.gov/federal.asp,RepJohnSarbanes,no facebook,no facebook
Carol,Shea-Porter,12/2/1952,F,NH,S001170,N00028091,Democrat,https://drive.google.com/uc?id=0B9oZ9Poh4Y5NOGVaNzFYeEg3bEU,rep,http://shea-porter.house.gov,1530 Longworth HOB; Washington DC 20515-2901,202-225-5456,http://shea-porter.house.gov/contact/email-me,RepSheaPorter,RepSheaPorter,422460677824474
Adrian,Smith,12/19/1970,M,NE,S001172,N00027623,Republican,https://drive.google.com/uc?id=0B9oZ9Poh4Y5NTzRKbkY0bEJneTQ,rep,http://adriansmith.house.gov,2241 Rayburn HOB; Washington DC 20515-2703,202-225-6435,https://adriansmith.house.gov/contact-me/email-me,RepAdrianSmith,no facebook,no facebook
Jackie,Speier,5/14/1950,F,CA,S001175,N00029649,Democrat,https://drive.google.com/uc?id=0B9oZ9Poh4Y5NMUpxQm5KTVdsU28,rep,http://speier.house.gov,211 Cannon HOB; Washington DC 20515-0514,202-225-3531,https://forms.house.gov/speier/webforms/email_jackie.shtml,RepSpeier,JackieSpeier,99332606976
Steve,Scalise,10/6/1965,M,LA,S001176,N00009660,Republican,https://drive.google.com/uc?id=0B9oZ9Poh4Y5NSVprNW1rdVV4ajQ,rep,http://scalise.house.gov,2338 Rayburn HOB; Washington DC 20515-1801,202-225-3015,http://scalise.house.gov/contact-me/email-me,SteveScalise,RepSteveScalise,50936151681
Gregorio,Sablan,1/19/1955,M,MP,S001177,N00030418,Democrat,https://drive.google.com/uc?id=0B9oZ9Poh4Y5NelpvRlNnZmZUaUE,rep,http://sablan.house.gov,423 Cannon HOB; Washington DC 20515-5201,202-225-2646,http://sablan.house.gov/email-me,no twitter,153423912663,153423912663
Aaron,Schock,5/28/1981,M,IL,S001179,N00029273,Republican,https://drive.google.com/uc?id=0B9oZ9Poh4Y5Nejd4NXNfZHpvaFU,rep,http://schock.house.gov,328 Cannon HOB; Washington DC 20515-1318,202-225-6201,https://forms.house.gov/schock/contact-form.shtml,RepAaronSchock,RepAaronSchock,70882853544
Kurt,Schrader,10/19/1951,M,OR,S001180,N00030071,Democrat,https://drive.google.com/uc?id=0B9oZ9Poh4Y5NUlI0cUxUS3MweGM,rep,http://schrader.house.gov,108 Cannon HOB; Washington DC 20515-3705,202-225-5711,http://schrader.house.gov/contact/,RepSchrader,repschrader,94978896695
Jeanne,Shaheen,1/28/1947,F,NH,S001181,N00024790,Democrat,https://drive.google.com/uc?id=0B9oZ9Poh4Y5NbTg5UWRMN1J6ZTA,sen,http://www.shaheen.senate.gov,520 Hart Senate Office Building Washington DC 20510,202-224-2841,http://www.shaheen.senate.gov/contact/,SenatorShaheen,SenatorShaheen,127503767282103
David,Schweikert,3/3/1962,M,AZ,S001183,N00006460,Republican,https://drive.google.com/uc?id=0B9oZ9Poh4Y5Na2ZmSGk5bXlGTFE,rep,http://schweikert.house.gov,1205 Longworth HOB; Washington DC 20515-0306,202-225-2190,http://schweikert.house.gov/contact-form/,RepDavid,repdavidschweikert,150338151681908
Tim,Scott,9/19/1965,M,SC,S001184,N00031782,Republican,https://drive.google.com/uc?id=0B9oZ9Poh4Y5NeXB4UDdCQzlmdTg,sen,http://www.scott.senate.gov,167 Russell Senate Office Building Washington DC 20510,202-224-6121,http://www.scott.senate.gov/contact/email-me,SenatorTimScott,SenatorTimScott,163207553711385
Terri,Sewell,1/1/1965,F,AL,S001185,N00030622,Democrat,https://drive.google.com/uc?id=0B9oZ9Poh4Y5NbmM5V0dmWWZ3UVU,rep,http://sewell.house.gov,1133 Longworth HOB; Washington DC 20515-0107,202-225-2665,http://sewell.house.gov/contact-me/email-me,RepTerriSewell,RepSewell,117758198297225
Steve,Southerland,10/10/1965,M,FL,S001186,N00031204,Republican,https://drive.google.com/uc?id=0B9oZ9Poh4Y5Nb2FRTFNPRmVDaFk,rep,http://southerland.house.gov,1229 Longworth HOB; Washington DC 20515-0902,202-225-5235,http://southerland.house.gov/index.cfm/email-me,Rep_Southerland,RepSteveSoutherland,156234611092438
Steve,Stivers,3/24/1965,M,OH,S001187,N00029574,Republican,https://drive.google.com/uc?id=0B9oZ9Poh4Y5NWVhYWVZwdmNHQkk,rep,http://stivers.house.gov,1022 Longworth HOB; Washington DC 20515-3515,202-225-2015,http://stivers.house.gov/contact,RepSteveStivers,116058275133542,116058275133542
Marlin,Stutzman,8/31/1976,M,IN,S001188,N00030891,Republican,https://drive.google.com/uc?id=0B9oZ9Poh4Y5NckZ5dkFDUWZmdlk,rep,http://stutzman.house.gov,1728 Longworth HOB; Washington DC 20515-1403,202-225-4436,http://stutzman.house.gov/contacts/new,RepStutzman,CongressmanMarlinStutzman,109067049164902
Austin,Scott,12/10/1969,M,GA,S001189,N00032457,Republican,https://drive.google.com/uc?id=0B9oZ9Poh4Y5NREhLdFhubEY3TVU,rep,http://austinscott.house.gov,516 Cannon HOB; Washington DC 20515-1008,202-225-6531,https://forms.house.gov/austinscott/webforms/zipauthen_contact.shtml,AustinScottGA08,RepAustinScott,131177916946914
Bradley,Schneider,8/20/1961,M,IL,S001190,N00033101,Democrat,https://drive.google.com/uc?id=0B9oZ9Poh4Y5NR2t5ZzlmOVJra28,rep,http://schneider.house.gov,317 Cannon HOB; Washington DC 20515-1310,202-225-4835,http://schneider.house.gov/contact/email-me,RepSchneider,CongressmanBradSchneider,401029529980053
Kyrsten,Sinema,7/12/1976,F,AZ,S001191,N00033983,Democrat,https://drive.google.com/uc?id=0B9oZ9Poh4Y5NbmFpSGhwZmY4VWc,rep,http://sinema.house.gov,1237 Longworth HOB; Washington DC 20515-0309,202-225-9888,https://sinema.house.gov/index.cfm/email-me,RepSinema,CongresswomanSinema,233846963416149
Chris,Stewart,7/15/1960,M,UT,S001192,N00033932,Republican,https://drive.google.com/uc?id=0B9oZ9Poh4Y5NWkJwUjdGdWtyNVE,rep,http://stewart.house.gov,323 Cannon HOB; Washington DC 20515-4402,202-225-9730,http://stewart.house.gov/contact/email-me,RepChrisStewart,RepChrisStewart,242042855928904
Eric,Swalwell,11/16/1980,M,CA,S001193,N00033508,Democrat,https://drive.google.com/uc?id=0B9oZ9Poh4Y5NSUlXdzZfVzFXN2c,rep,http://swalwell.house.gov,501 Cannon HOB; Washington DC 20515-0515,202-225-5065,http://swalwell.house.gov/contact-me,RepSwalwell,CongressmanEricSwalwell,450130878375355
Brian,Schatz,10/20/1972,M,HI,S001194,N00028138,Democrat,https://drive.google.com/uc?id=0B9oZ9Poh4Y5NLWUtaVZMdVpPWlE,sen,http://www.schatz.senate.gov,722 Hart Senate Office Building Washington DC 20510,202-224-3934,http://www.schatz.senate.gov/contact,SenBrianSchatz,SenBrianSchatz,357806137657533
Jason,Smith,6/16/1980,M,MO,S001195,N00035282,Republican,https://drive.google.com/uc?id=0B9oZ9Poh4Y5NOWJJLXpDcVhfa3c,rep,http://jasonsmith.house.gov,2230 Rayburn HOB; Washington DC 20515-2508,202-225-4404,https://jasonsmith.house.gov/contact/email-me,RepJasonSmith,repjasonsmith,544741092252764
Bennie,Thompson,1/28/1948,M,MS,T000193,N00003288,Democrat,https://drive.google.com/uc?id=0B9oZ9Poh4Y5Na05xODFPdTRPbUE,rep,http://benniethompson.house.gov,2466 Rayburn HOB; Washington DC 20515-2402,202-225-5876,https://forms.house.gov/benniethompson/contact-form.shtml,BennieGThompson,7259193379,7259193379
Mac,Thornberry,7/15/1958,M,TX,T000238,N00006052,Republican,https://drive.google.com/uc?id=0B9oZ9Poh4Y5NWlBjUGZiMGN2Yzg,rep,http://thornberry.house.gov,2329 Rayburn HOB; Washington DC 20515-4313,202-225-3706,http://www.house.gov/writerep,MacTXPress,repmacthornberry,7760165627
John,Thune,1/7/1961,M,SD,T000250,N00004572,Republican,https://drive.google.com/uc?id=0B9oZ9Poh4Y5NVXlFUGo4UVVCa2c,sen,http://www.thune.senate.gov,511 Dirksen Senate Office Building Washington DC 20510,202-224-2321,http://www.thune.senate.gov/public/index.cfm/contact,SenJohnThune,no facebook,no facebook
John,Tierney,9/18/1951,M,MA,T000266,N00000226,Democrat,https://drive.google.com/uc?id=0B9oZ9Poh4Y5NQ2JYMU0xTUtPVE0,rep,http://tierney.house.gov,2238 Rayburn HOB; Washington DC 20515-2106,202-225-8020,http://tierney.house.gov/contact/email-me,RepTierney,CongressmanJohnTierney,203760666318846
Lee,Terry,1/29/1962,M,NE,T000459,N00005321,Republican,https://drive.google.com/uc?id=0B9oZ9Poh4Y5NTXdSTjVvWEs5RFk,rep,http://leeterry.house.gov,2266 Rayburn HOB; Washington DC 20515-2702,202-225-4155,http://www.house.gov/formleeterry/IMA/issue.htm,LEETERRYNE,leeterry,393886975960
Mike,Thompson,1/24/1951,M,CA,T000460,N00007419,Democrat,https://drive.google.com/uc?id=0B9oZ9Poh4Y5NNXJKV01aYVhBdGs,rep,http://mikethompson.house.gov,231 Cannon HOB; Washington DC 20515-0505,202-225-3311,http://mikethompson.house.gov/contact/,RepThompson,RepMikeThompson,7109195747
Patrick,Toomey,11/17/1961,M,PA,T000461,N00001489,Republican,https://drive.google.com/uc?id=0B9oZ9Poh4Y5NbUFDSHozcVpzLTg,sen,http://www.toomey.senate.gov,248 Russell Senate Office Building Washington DC 20510,202-224-4254,http://www.toomey.senate.gov/?p=contact,SenToomey,senatortoomey,189274047751251
Patrick,Tiberi,10/21/1962,M,OH,T000462,N00009699,Republican,https://drive.google.com/uc?id=0B9oZ9Poh4Y5NTFFYbTk1ME13LWs,rep,http://tiberi.house.gov,106 Cannon HOB; Washington DC 20515-3512,202-225-5355,http://www.house.gov/writerep,TiberiPress,RepPatTiberi,90452932937
Michael,Turner,1/11/1960,M,OH,T000463,N00025175,Republican,https://drive.google.com/uc?id=0B9oZ9Poh4Y5NQ2t0VjZDb2JkaXM,rep,http://turner.house.gov,2239 Rayburn HOB; Washington DC 20515-3510,202-225-6465,http://turner.house.gov/Contact/,RepMikeTurner,RepMikeTurner,9275036647
Jon,Tester,8/21/1956,M,MT,T000464,N00027605,Democrat,https://drive.google.com/uc?id=0B9oZ9Poh4Y5NaGUwRmpXR2JQWmc,sen,http://www.tester.senate.gov,706 Hart Senate Office Building Washington DC 20510,202-224-2644,http://www.tester.senate.gov/Contact/index.cfm,TesterPress,senatortester,210573031664
Niki,Tsongas,4/26/1946,F,MA,T000465,N00029026,Democrat,https://drive.google.com/uc?id=0B9oZ9Poh4Y5NQUtwbDBVcHlCRHc,rep,http://tsongas.house.gov,1607 Longworth HOB; Washington DC 20515-2103,202-225-3411,"http://tsongas.house.gov/?sectionid=11&amp;sectiontree=3,11",NikiInTheHouse,RepTsongas,131079823624873
Glenn,Thompson,7/27/1959,M,PA,T000467,N00029736,Republican,https://drive.google.com/uc?id=0B9oZ9Poh4Y5NNW1zT2dsQ0NWSGc,rep,http://thompson.house.gov,124 Cannon HOB; Washington DC 20515-3805,202-225-5121,http://thompson.house.gov/contact-me/email-me,CongressmanGT,CongressmanGT,14463006747
Dina,Titus,5/23/1950,F,NV,T000468,N00030191,Democrat,https://drive.google.com/uc?id=0B9oZ9Poh4Y5NSXJibW1yYjJORWc,rep,http://titus.house.gov,401 Cannon HOB; Washington DC 20515-2801,202-225-5965,http://titus.house.gov/contact/email-me,RepDinaTitus,CongresswomanTitus,120660834778561
Paul,Tonko,6/18/1949,M,NY,T000469,N00030196,Democrat,https://drive.google.com/uc?id=0B9oZ9Poh4Y5NdUFqTUpJV0lEZWs,rep,http://tonko.house.gov,2463 Rayburn HOB; Washington DC 20515-3220,202-225-5076,http://tonko.house.gov/contact-me/,RepPaulTonko,paul.tonko,30671144824
Scott,Tipton,11/9/1956,M,CO,T000470,N00027509,Republican,https://drive.google.com/uc?id=0B9oZ9Poh4Y5NMHZseC1Kb3YwQk0,rep,http://tipton.house.gov,218 Cannon HOB; Washington DC 20515-0603,202-225-4761,http://tipton.house.gov/contact-me/email-me,RepTipton,CongressmanScottTipton,191428784201721
Mark,Takano,12/10/1960,M,CA,T000472,N00006701,Democrat,https://drive.google.com/uc?id=0B9oZ9Poh4Y5NZ1hLcUNoeVVCWGM,rep,http://takano.house.gov,1507 Longworth HOB; Washington DC 20515-0541,202-225-2305,http://takano.house.gov/contact/email-me,RepMarkTakano,RepMarkTakano,262447300551014
Fred,Upton,4/23/1953,M,MI,U000031,N00004133,Republican,https://drive.google.com/uc?id=0B9oZ9Poh4Y5NcHZoOHZHaW9GZEk,rep,http://upton.house.gov,2183 Rayburn HOB; Washington DC 20515-2206,202-225-3761,http://www.house.gov/writerep,RepFredUpton,RepFredUpton,212027388827797
